Date,Open,High,Low,Close,Volume,등락률,Adj Close
2020-11-16,64000,66700,63900,66300,36354334,4.90506329113924,66300
2020-11-17,67000,67000,65600,65700,30204089,-0.904977375565611,65700
2020-11-18,65700,66200,64700,64800,22963790,-1.36986301369863,64800
2020-11-19,64100,64800,63900,64600,16590290,-0.30864197530864196,64600
2020-11-20,63900,65200,63900,64700,15068682,0.15479876160990713,64700
2020-11-23,64800,67800,64700,67500,27134398,4.327666151468315,67500
2020-11-24,67900,69500,67000,67700,32158235,0.2962962962962963,67700
2020-11-25,67900,68300,66500,66600,32447065,-1.6248153618906942,66600
2020-11-26,66100,68000,66000,68000,19023323,2.1021021021021022,68000
2020-11-27,68000,68400,67600,68200,14063434,0.29411764705882354,68200
2020-11-30,68400,68600,66700,66700,43811016,-2.1994134897360706,66700
2020-12-01,67100,68300,67100,67800,22327173,1.6491754122938531,67800
2020-12-02,68400,69900,68300,69500,29703942,2.5073746312684366,69500
2020-12-03,70100,70500,69300,69700,23677989,0.28776978417266186,69700
2020-12-04,70400,72100,70100,71500,28130533,2.582496413199426,71500
2020-12-07,72400,73500,71900,72900,28490496,1.9580419580419581,72900
2020-12-08,72200,72900,71600,71700,25000338,-1.646090534979424,71700
2020-12-09,72100,73900,72000,73900,24077996,3.0683403068340307,73900
2020-12-10,72700,73800,72500,72900,39882928,-1.3531799729364005,72900
2020-12-11,73500,73800,73100,73400,18486672,0.6858710562414266,73400
2020-12-14,73600,74500,73200,73800,21510415,0.544959128065395,73800
2020-12-15,73800,74100,73300,73800,20863671,0.0,73800
2020-12-16,74100,74500,73400,73800,17512081,0.0,73800
2020-12-17,73400,73700,72600,73300,24293214,-0.6775067750677507,73300
2020-12-18,73300,73700,73000,73000,17613029,-0.4092769440654843,73000
2020-12-21,73100,73400,72000,73000,20367355,0.0,73000
2020-12-22,72500,73200,72100,72300,16304910,-0.9589041095890412,72300
2020-12-23,72400,74000,72300,73900,19411326,2.2130013831258646,73900
2020-12-24,74100,78800,74000,77800,32502870,5.2774018944519625,77800
2020-12-28,79000,80100,78200,78700,40085044,1.1568123393316194,78700
2020-12-29,78800,78900,77300,78300,30339449,-0.5082592121982211,78300
2020-12-30,77400,81300,77300,81000,29417421,3.4482758620689653,81000
2021-01-04,81000,84400,80200,83000,38655276,2.4691358024691357,83000
2021-01-05,81600,83900,81600,83900,35335669,1.0843373493975903,83900
2021-01-06,83300,84500,82100,82200,42089013,-2.026221692491061,82200
2021-01-07,82800,84200,82700,82900,32644642,0.851581508515815,82900
2021-01-08,83300,90000,83000,88800,59013307,7.117008443908324,88800
2021-01-11,90000,96800,89500,91000,90306177,2.4774774774774775,91000
2021-01-12,90300,91400,87800,90600,48682416,-0.43956043956043955,90600
2021-01-13,89800,91200,89100,89700,36068848,-0.9933774834437087,89700
2021-01-14,88700,90000,88700,89700,26393970,0.0,89700
2021-01-15,89800,91800,88000,88000,33431809,-1.89520624303233,88000
2021-01-18,86600,87300,84100,85000,43227951,-3.4090909090909087,85000
2021-01-19,84500,88000,83600,87000,39895044,2.3529411764705883,87000
2021-01-20,89000,89000,86500,87200,25211127,0.22988505747126436,87200
2021-01-21,87500,88600,86500,88100,25318011,1.0321100917431194,88100
2021-01-22,89000,89700,86800,86800,30861661,-1.4755959137343928,86800
2021-01-25,87000,89900,86300,89400,27258534,2.995391705069124,89400
2021-01-26,88800,89200,86500,86700,33178936,-3.0201342281879198,86700
2021-01-27,86600,87700,85600,85600,26423070,-1.2687427912341407,85600
2021-01-28,83200,85600,83200,83700,31859808,-2.219626168224299,83700
2021-01-29,84500,85000,82000,82000,39615978,-2.031063321385902,82000
2021-02-01,81700,83400,81000,83000,28046832,1.2195121951219512,83000
2021-02-02,84100,86400,83700,84400,26302077,1.6867469879518073,84400
2021-02-03,84800,85400,83400,84600,22112205,0.23696682464454977,84600
2021-02-04,83500,83800,82100,82500,24171688,-2.4822695035460995,82500
2021-02-05,83100,84000,82500,83500,18036835,1.2121212121212122,83500
2021-02-08,83800,84200,83000,83000,15338765,-0.5988023952095809,83000
2021-02-09,84000,84800,82700,82700,20898332,-0.3614457831325301,82700
2021-02-10,82600,82600,81600,81600,23025766,-1.3301088270858523,81600
2021-02-15,83800,84500,83300,84200,23529706,3.1862745098039214,84200
2021-02-16,84500,86000,84200,84900,20483100,0.831353919239905,84900
2021-02-17,83900,84200,83000,83200,18307735,-2.0023557126030624,83200
2021-02-18,83200,83600,82100,82100,21327683,-1.3221153846153846,82100
2021-02-19,82300,82800,81000,82600,25880879,0.6090133982947624,82600
2021-02-22,83800,84200,82200,82200,25419886,-0.48426150121065376,82200
2021-02-23,81200,82900,81100,82000,20587314,-0.24330900243309003,82000
2021-02-24,81800,83600,81300,82000,26807651,0.0,82000
2021-02-25,84000,85400,83000,85300,34155986,4.024390243902439,85300
2021-02-26,82800,83400,82000,82500,38520800,-3.2825322391559206,82500
2021-03-02,85100,85300,83000,83600,33498180,1.3333333333333335,83600
2021-03-03,83500,84000,82800,84000,19882132,0.4784688995215311,84000
2021-03-04,82600,83200,82200,82400,24348331,-1.9047619047619049,82400
2021-03-05,81100,82600,81100,82100,20508971,-0.3640776699029126,82100
2021-03-08,82900,83000,81600,82000,17641256,-0.12180267965895249,82000
2021-03-09,81400,81900,80600,81400,25420764,-0.7317073170731708,81400
2021-03-10,82400,82500,80700,80900,20038422,-0.6142506142506142,80900
2021-03-11,81000,82500,81000,82000,23818297,1.3597033374536465,82000
2021-03-12,83100,83500,82400,82800,13530573,0.975609756097561,82800
2021-03-15,82800,82900,81800,81800,13735798,-1.2077294685990339,81800
2021-03-16,82200,83000,82100,82800,12293537,1.2224938875305624,82800
2021-03-17,82800,82900,82000,82300,11625146,-0.6038647342995169,82300
2021-03-18,82800,83800,82600,82900,18585244,0.7290400972053462,82900
2021-03-19,82100,82500,81800,81900,15869700,-1.2062726176115801,81900
2021-03-22,82000,82300,81700,82000,12670506,0.1221001221001221,82000
2021-03-23,82600,82900,81800,81800,13299907,-0.24390243902439024,81800
2021-03-24,81000,81600,80700,81000,17926638,-0.9779951100244498,81000
2021-03-25,81000,82100,80800,81200,14758826,0.24691358024691357,81200
2021-03-26,81400,81600,81000,81500,12845778,0.3694581280788177,81500
2021-03-29,81700,81700,81000,81600,14952134,0.1226993865030675,81600
2021-03-30,81600,82300,81300,82200,13121698,0.7352941176470588,82200
2021-03-31,82400,82700,81400,81400,17240518,-0.9732360097323601,81400
2021-04-01,82500,83000,82000,82900,18676461,1.8427518427518428,82900
2021-04-02,84000,85200,83900,84800,22997538,2.2919179734620023,84800
2021-04-05,85800,86000,84800,85400,16255990,0.7075471698113208,85400
2021-04-06,86200,86200,85100,86000,19042023,0.702576112412178,86000
2021-04-07,86100,86200,85400,85600,17885538,-0.46511627906976744,85600
2021-04-08,85700,85700,84100,84700,19244259,-1.0514018691588785,84700
2021-04-09,84700,84900,83400,83600,18193707,-1.2987012987012987,83600
2021-04-12,84100,84100,83100,83200,12915282,-0.4784688995215311,83200
2021-04-13,83000,84500,82800,84000,15238206,0.9615384615384616,84000
2021-04-14,84000,84300,83400,84000,13794652,0.0,84000
2021-04-15,83700,84500,83400,84100,16377412,0.11904761904761905,84100
2021-04-16,84700,84700,83600,83900,15429522,-0.23781212841854932,83900
2021-04-19,83800,84000,83300,83300,15287311,-0.7151370679380215,83300
2021-04-20,83300,84000,83100,83900,15521965,0.7202881152460985,83900
2021-04-21,83300,83500,82500,82600,21636079,-1.5494636471990464,82600
2021-04-22,82900,83000,82400,82400,13934746,-0.24213075060532688,82400
2021-04-23,81900,82900,81600,82800,17805080,0.48543689320388345,82800
2021-04-26,82900,83500,82600,83500,15489938,0.8454106280193237,83500
2021-04-27,83200,83300,82500,82900,12941533,-0.718562874251497,82900
2021-04-28,83200,83200,82100,82100,15596759,-0.9650180940892641,82100
2021-04-29,82400,82500,81500,81700,20000973,-0.48721071863580995,81700
2021-04-30,81900,82100,81500,81500,18673197,-0.24479804161566704,81500
2021-05-03,81000,82400,81000,81700,15710336,0.245398773006135,81700
2021-05-04,81900,82600,81800,82600,12532550,1.101591187270502,82600
2021-05-06,81700,82300,81700,82300,17047511,-0.36319612590799033,82300
2021-05-07,81800,82100,81500,81900,14154882,-0.48602673147023084,81900
2021-05-10,82300,83500,81800,83200,19385027,1.5873015873015872,83200
2021-05-11,82500,82600,81100,81200,28996680,-2.403846153846154,81200
2021-05-12,80800,81200,79800,80000,35812268,-1.477832512315271,80000
2021-05-13,78900,79600,78400,78500,31490096,-1.875,78500
2021-05-14,79000,80300,78900,80100,16450920,2.038216560509554,80100
2021-05-17,80800,80900,79200,79600,17740855,-0.6242197253433208,79600
2021-05-18,79600,80000,79100,79600,17494407,0.0,79600
2021-05-20,79400,79700,79100,79500,16541828,-0.12562814070351758,79500
2021-05-21,80100,81500,79800,80100,20961714,0.7547169811320755,80100
2021-05-24,80100,80400,79500,79700,13398666,-0.4993757802746567,79700
2021-05-25,80000,80400,79800,79900,13628942,0.2509410288582183,79900
2021-05-26,80400,80500,79700,79800,11984359,-0.1251564455569462,79800
2021-05-27,80000,80000,79100,79600,23198510,-0.2506265664160401,79600
2021-05-28,79800,80400,79400,80100,12360199,0.628140703517588,80100
2021-05-31,80300,80600,79600,80500,13321324,0.4993757802746567,80500
2021-06-01,80500,81300,80100,80600,14058401,0.12422360248447205,80600
2021-06-02,80400,81400,80300,80800,16414644,0.24813895781637718,80800
2021-06-03,81300,83000,81100,82800,29546007,2.4752475247524752,82800
2021-06-04,82700,82700,81500,82200,18112259,-0.7246376811594203,82200
2021-06-07,82700,82800,81600,81900,16496197,-0.36496350364963503,81900
2021-06-08,82300,82600,81800,81900,12781226,0.0,81900
2021-06-09,81500,82000,81100,81100,14908823,-0.9768009768009768,81100
2021-06-10,81300,81400,80900,81000,17586995,-0.12330456226880394,81000
2021-06-11,81200,81700,80700,81000,14087962,0.0,81000
2021-06-14,80800,80900,80500,80500,10550078,-0.6172839506172839,80500
2021-06-15,80900,81200,80600,80900,10075685,0.4968944099378882,80900
2021-06-16,81500,81900,81100,81800,14999855,1.1124845488257107,81800
2021-06-17,81100,81300,80700,80900,14007385,-1.1002444987775062,80900
2021-06-18,81100,81100,80500,80500,14916721,-0.4944375772558714,80500
2021-06-21,79700,80000,79600,79900,16063340,-0.7453416149068323,79900
2021-06-22,80200,80300,79900,80000,11773365,0.1251564455569462,80000
2021-06-23,80500,80600,79900,80100,13856548,0.125,80100
2021-06-24,80400,81400,80100,81200,18771080,1.373283395755306,81200
2021-06-25,81500,81900,81200,81600,13481405,0.49261083743842365,81600
2021-06-28,81700,82000,81600,81900,11578529,0.3676470588235294,81900
2021-06-29,81900,82100,80800,81000,15744317,-1.098901098901099,81000
2021-06-30,81100,81400,80700,80700,13288643,-0.3703703703703704,80700
2021-07-01,80500,80600,80000,80100,13382882,-0.7434944237918215,80100
2021-07-02,80000,80400,79900,80000,8753097,-0.12484394506866417,80000
2021-07-05,80100,80800,80000,80400,8330969,0.5,80400
2021-07-06,80600,81200,80500,81200,12131651,0.9950248756218906,81200
2021-07-07,81200,81300,80300,80800,15992202,-0.49261083743842365,80800
2021-07-08,81100,81200,79900,79900,16660998,-1.1138613861386137,79900
2021-07-09,79600,79800,79000,79400,22720577,-0.6257822277847309,79400
2021-07-12,79900,80000,79500,79700,9768108,0.3778337531486146,79700
2021-07-13,80000,80200,79800,79800,9863450,0.12547051442910914,79800
2021-07-14,79400,79600,79100,79500,11575636,-0.37593984962406013,79500
2021-07-15,79800,80600,79500,80600,13766279,1.3836477987421385,80600
2021-07-16,80100,80100,79500,79800,10859399,-0.9925558312655087,79800
2021-07-19,79100,79200,78800,79000,13155414,-1.0025062656641603,79000
2021-07-20,78500,79000,78400,79000,12456646,0.0,79000
2021-07-21,79000,79100,78500,78500,12355296,-0.6329113924050633,78500
2021-07-22,79000,79800,78900,79700,12618790,1.5286624203821657,79700
2021-07-23,79700,79900,79200,79300,9098910,-0.5018820577164366,79300
2021-07-26,79400,79500,78800,78800,10040975,-0.6305170239596469,78800
2021-07-27,79200,79400,78500,78500,11427693,-0.3807106598984772,78500
2021-07-28,78300,79200,78100,79200,12743417,0.89171974522293,79200
2021-07-29,78800,79400,78800,79000,14360453,-0.25252525252525254,79000
2021-07-30,78900,78900,78500,78500,13823411,-0.6329113924050633,78500
2021-08-02,79200,79500,78700,79300,11739124,1.019108280254777,79300
2021-08-03,79400,81400,79300,81400,24339360,2.648171500630517,81400
2021-08-04,82200,83100,81800,82900,25642368,1.8427518427518428,82900
2021-08-05,83300,83300,82000,82100,18485469,-0.9650180940892641,82100
2021-08-06,81900,82500,81300,81500,13342623,-0.730816077953715,81500
2021-08-09,81500,82300,80900,81500,15522581,0.0,81500
2021-08-10,82300,82400,80100,80200,20362639,-1.5950920245398774,80200
2021-08-11,79600,79800,78500,78500,30241137,-2.119700748129676,78500
2021-08-12,77100,78200,76900,77000,42365223,-1.910828025477707,77000
2021-08-13,75800,76000,74100,74400,61270643,-3.3766233766233764,74400
2021-08-17,74000,75100,74000,74200,30944847,-0.2688172043010753,74200
2021-08-18,73900,74600,73100,73900,29192631,-0.40431266846361186,73900
2021-08-19,73500,74400,73100,73100,22166298,-1.0825439783491204,73100
2021-08-20,73500,73900,72500,72700,22364803,-0.5471956224350205,72700
2021-08-23,73300,74000,73000,73300,19384648,0.8253094910591471,73300
2021-08-24,73900,75700,73900,75600,21016913,3.1377899045020468,75600
2021-08-25,76200,76600,74900,75700,22319664,0.13227513227513227,75700
2021-08-26,76100,76200,74600,74600,16671494,-1.453104359313078,74600
2021-08-27,74300,75000,73800,74300,15172748,-0.40214477211796246,74300
2021-08-30,75400,75500,74200,74600,12686999,0.4037685060565276,74600
2021-08-31,74900,76700,74300,76700,24630370,2.8150134048257374,76700
2021-09-01,76700,77100,75900,76800,16114775,0.1303780964797914,76800
2021-09-02,76800,76800,75700,76000,15347486,-1.0416666666666665,76000
2021-09-03,76400,76700,76000,76600,12096419,0.7894736842105263,76600
2021-09-06,76800,77600,76600,77300,12861180,0.9138381201044387,77300
2021-09-07,77100,77100,75900,76100,13239401,-1.5523932729624839,76100
2021-09-08,76000,76400,75600,76300,11798147,0.2628120893561104,76300
2021-09-09,76400,76600,75000,75300,17600770,-1.310615989515072,75300
2021-09-10,75300,75600,74800,75300,10103212,0.0,75300
2021-09-13,75200,76300,75100,76300,11397775,1.3280212483399734,76300
2021-09-14,77100,77700,76600,76600,18167057,0.39318479685452157,76600
2021-09-15,77400,77400,76400,77000,12829128,0.5221932114882507,77000
2021-09-16,77300,77400,76100,76100,13067622,-1.1688311688311688,76100
2021-09-17,76300,77200,75900,77200,16289502,1.445466491458607,77200
2021-09-23,77500,77600,76800,77400,17055590,0.2590673575129534,77400
2021-09-24,77600,77700,77100,77300,12247274,-0.12919896640826875,77300
2021-09-27,77300,77700,77000,77700,11699798,0.517464424320828,77700
2021-09-28,77700,77800,76200,76300,15406382,-1.8018018018018018,76300
2021-09-29,74800,75300,73800,74100,23992458,-2.8833551769331587,74100
2021-09-30,74300,74800,73700,74100,19919361,0.0,74100
2021-10-01,73900,74000,72900,73200,15803395,-1.214574898785425,73200
2021-10-05,73000,73000,71400,72200,24013921,-1.366120218579235,72200
2021-10-06,72600,72800,71200,71300,18956962,-1.2465373961218837,71300
2021-10-07,71600,72100,71300,71600,13683532,0.42075736325385693,71600
2021-10-08,72300,72400,71500,71500,14043287,-0.13966480446927373,71500
2021-10-12,70700,70900,68700,69000,31001484,-3.4965034965034967,69000
2021-10-13,68700,69600,68300,68800,24172015,-0.2898550724637681,68800
2021-10-14,69000,69800,68800,69400,19520641,0.872093023255814,69400
2021-10-15,70200,71000,70000,70100,18051612,1.0086455331412103,70100
2021-10-18,70200,70300,69200,70200,13486391,0.14265335235378032,70200
2021-10-19,70800,71000,70400,70600,9507991,0.5698005698005698,70600
2021-10-20,70700,71000,70200,70300,10151638,-0.424929178470255,70300
2021-10-21,70300,70600,70000,70200,10891094,-0.1422475106685633,70200
2021-10-22,70000,70700,70000,70400,8395448,0.2849002849002849,70400
2021-10-25,69900,70600,69500,70200,10029621,-0.2840909090909091,70200
2021-10-26,70600,71500,70400,71100,10528252,1.282051282051282,71100
2021-10-27,71000,71000,70000,70100,10295316,-1.4064697609001406,70100
2021-10-28,69500,72200,69500,70700,20644902,0.8559201141226819,70700
2021-10-29,71200,71600,69700,69800,17016151,-1.272984441301273,69800
2021-11-01,70200,70600,69900,69900,11503729,0.14326647564469913,69900
2021-11-02,70800,72200,70700,71500,16812570,2.28898426323319,71500
2021-11-03,71700,71700,70100,70400,12770428,-1.5384615384615385,70400
2021-11-04,71200,71600,70500,70600,11818987,0.2840909090909091,70600
2021-11-05,71600,71600,70200,70200,12667743,-0.56657223796034,70200
2021-11-08,70400,70600,69800,70600,11121981,0.5698005698005698,70600
2021-11-09,70300,71000,70100,70500,11159589,-0.141643059490085,70500
2021-11-10,70300,70900,70200,70200,9422009,-0.425531914893617,70200
2021-11-11,69900,70000,69600,69900,11489122,-0.4273504273504274,69900
2021-11-12,70200,70900,69900,70600,10087450,1.0014306151645207,70600
2021-11-15,71700,71900,70900,71400,12420710,1.13314447592068,71400
2021-11-16,71500,72000,71300,71300,10919239,-0.1400560224089636,71300
2021-11-17,71300,71600,70600,70700,11027606,-0.8415147265077139,70700
2021-11-18,70700,71000,70200,70200,10144957,-0.7072135785007072,70200
2021-11-19,70400,71400,70100,71200,11954728,1.4245014245014245,71200
2021-11-22,73300,75200,73000,74900,27506623,5.196629213483146,74900
2021-11-23,76000,76000,74500,75300,22029195,0.5340453938584779,75300
2021-11-24,76000,76200,74100,74800,15652305,-0.6640106241699867,74800
2021-11-25,75100,75100,73600,73700,12559258,-1.4705882352941175,73700
2021-11-26,73500,74100,72000,72300,13002242,-1.8995929443690638,72300
2021-11-29,71700,73000,71400,72300,16682559,0.0,72300
2021-11-30,73200,73900,70500,71300,30364841,-1.3831258644536653,71300
2021-12-01,72000,74800,71600,74400,21954856,4.3478260869565215,74400
2021-12-02,73900,75800,73800,75800,23652940,1.881720430107527,75800
2021-12-03,75600,76000,74100,75600,18330240,-0.2638522427440633,75600
2021-12-06,75100,76700,74900,76300,16391250,0.9259259259259258,76300
2021-12-07,76100,77700,75600,77400,19232453,1.4416775884665793,77400
2021-12-08,78300,78600,77100,77400,21558340,0.0,77400
2021-12-09,77400,78200,77000,78200,21604528,1.03359173126615,78200
2021-12-10,77400,77600,76800,76900,9155219,-1.6624040920716114,76900
2021-12-13,77200,78300,76500,76800,15038750,-0.13003901170351106,76800
2021-12-14,76500,77200,76200,77000,10976660,0.26041666666666663,77000
2021-12-15,76400,77600,76300,77600,9584939,0.7792207792207793,77600
2021-12-16,78500,78500,77400,77800,11996128,0.25773195876288657,77800
2021-12-17,76800,78000,76800,78000,13108479,0.2570694087403599,78000
2021-12-20,77600,77800,76800,77100,11264375,-1.153846153846154,77100
2021-12-21,77900,78300,77500,78100,14245298,1.297016861219196,78100
2021-12-22,78900,79400,78800,79400,17105892,1.6645326504481435,79400
2021-12-23,79800,80000,79300,79900,13577498,0.6297229219143577,79900
2021-12-24,80200,80800,80200,80500,12086380,0.7509386733416771,80500
2021-12-27,80600,80600,79800,80200,10783368,-0.37267080745341613,80200
2021-12-28,80200,80400,79700,80300,18226325,0.12468827930174563,80300
2021-12-29,80200,80200,78500,78800,19794795,-1.86799501867995,78800
2021-12-30,78900,79500,78100,78300,14236700,-0.6345177664974619,78300
2022-01-03,79400,79800,78200,78600,13502112,0.38314176245210724,78600
2022-01-04,78800,79200,78300,78700,12427416,0.1272264631043257,78700
2022-01-05,78800,79000,76400,77400,25470640,-1.6518424396442184,77400
2022-01-06,76700,77600,76600,76900,12931954,-0.6459948320413437,76900
2022-01-07,78100,78400,77400,78300,15163757,1.8205461638491547,78300
2022-01-10,78100,78100,77100,78000,9947422,-0.38314176245210724,78000
2022-01-11,78400,79000,78000,78900,13221123,1.153846153846154,78900
2022-01-12,79500,79600,78600,78900,11000502,0.0,78900
2022-01-13,79300,79300,77900,77900,13889401,-1.2674271229404308,77900
2022-01-14,77700,78100,77100,77300,10096725,-0.7702182284980745,77300
2022-01-17,77600,77800,76900,77500,8785122,0.258732212160414,77500
2022-01-18,77600,77800,76600,77000,9592788,-0.6451612903225806,77000
2022-01-19,76500,76900,76100,76300,10598290,-0.9090909090909091,76300
2022-01-20,76200,76700,75900,76500,9708168,0.2621231979030144,76500
2022-01-21,75800,75800,74700,75600,15774888,-1.1764705882352942,75600
2022-01-24,75400,75800,74700,75100,13691134,-0.6613756613756614,75100
2022-01-25,74800,75000,73200,74000,17766704,-1.4647137150466045,74000
2022-01-26,73900,74400,73100,73300,12976730,-0.945945945945946,73300
2022-01-27,73800,74000,71300,71300,22274777,-2.728512960436562,71300
2022-01-28,71300,73700,71200,73300,21367447,2.805049088359046,73300
2022-02-03,74900,74900,73300,73300,17744721,0.0,73300
2022-02-04,74300,74600,73400,74000,12730034,0.9549795361527967,74000
2022-02-07,73500,73600,72400,73000,14240838,-1.3513513513513513,73000
2022-02-08,73800,74200,73000,73500,11736666,0.684931506849315,73500
2022-02-09,74300,74700,74000,74700,9699122,1.6326530612244898,74700
2022-02-10,75600,75800,74700,75400,17746033,0.9370816599732262,75400
2022-02-11,75000,75500,74600,74900,12205407,-0.6631299734748011,74900
2022-02-14,74400,74500,73100,73700,13993255,-1.602136181575434,73700
2022-02-15,74100,74200,73100,73700,9320365,0.0,73700
2022-02-16,74600,74900,74200,74800,10767386,1.4925373134328357,74800
2022-02-17,75000,75600,74500,75000,13605382,0.267379679144385,75000
2022-02-18,74600,74800,73700,74300,10122226,-0.9333333333333335,74300
2022-02-21,73200,74300,72600,74200,10489717,-0.13458950201884254,74200
2022-02-22,73000,73400,72800,73400,11692469,-1.078167115902965,73400
2022-02-23,73800,73800,72800,73000,10397964,-0.544959128065395,73000
2022-02-24,72300,72300,71300,71500,15759283,-2.054794520547945,71500
2022-02-25,72100,72600,71900,71900,13168484,0.5594405594405595,71900
2022-02-28,71100,72100,71000,72100,17781783,0.27816411682892905,72100
2022-03-02,72300,72400,71500,71700,12481430,-0.5547850208044383,71700
2022-03-03,72300,73100,72200,72900,13232638,1.6736401673640167,72900
2022-03-04,72700,72700,71200,71500,13409634,-1.9204389574759946,71500
2022-03-07,70000,70600,69900,70100,18617138,-1.9580419580419581,70100
2022-03-08,68800,70000,68700,69500,15828269,-0.8559201141226819,69500
2022-03-10,70800,71200,70500,71200,21159248,2.446043165467626,71200
2022-03-11,70500,70700,69700,70000,15787655,-1.6853932584269662,70000
2022-03-14,70000,70200,69600,70200,9040993,0.2857142857142857,70200
2022-03-15,69800,70100,69500,69500,10258562,-0.9971509971509971,69500
2022-03-16,70200,70500,69700,70400,10175750,1.2949640287769784,70400
2022-03-17,71200,71800,70900,71200,17646315,1.1363636363636365,71200
2022-03-18,70600,70900,70200,70700,14410038,-0.7022471910112359,70700
2022-03-21,70900,71000,69900,69900,11169002,-1.1315417256011315,69900
2022-03-22,69900,70500,69900,70300,9402666,0.5722460658082975,70300
2022-03-23,70600,71200,70300,70500,12398025,0.2844950213371266,70500
2022-03-24,69600,70300,69600,69800,37943357,-0.9929078014184398,69800
2022-03-25,70100,70200,69600,69800,12986010,0.0,69800
2022-03-28,69500,69900,69200,69700,12619289,-0.14326647564469913,69700
2022-03-29,70000,70300,69800,70200,13686208,0.7173601147776184,70200
2022-03-30,70300,70500,69800,69900,12670187,-0.4273504273504274,69900
2022-03-31,69900,70200,69600,69600,12510366,-0.4291845493562232,69600
2022-04-01,69500,69500,69000,69100,15916846,-0.7183908045977011,69100
2022-04-04,68900,69300,68600,69300,11107905,0.2894356005788712,69300
2022-04-05,69400,69600,69100,69200,8467248,-0.1443001443001443,69200
2022-04-06,68600,68800,68500,68500,15517308,-1.0115606936416186,68500
2022-04-07,68500,68500,68000,68000,20683327,-0.7299270072992701,68000
2022-04-08,68100,68300,67700,67800,15453191,-0.29411764705882354,67800
2022-04-11,67800,68100,67400,67900,12263735,0.14749262536873156,67900
2022-04-12,67600,67700,67000,67000,13924389,-1.3254786450662739,67000
2022-04-13,67300,69000,67200,68700,17378619,2.5373134328358207,68700
2022-04-14,68700,68700,67500,67500,16409494,-1.7467248908296942,67500
2022-04-15,67200,67300,66500,66600,13176415,-1.3333333333333335,66600
2022-04-18,66500,67100,66100,66700,10119203,0.15015015015015015,66700
2022-04-19,67100,68000,67000,67300,12959434,0.8995502248875562,67300
2022-04-20,67000,67400,66500,67400,16693293,0.1485884101040119,67400
2022-04-21,67600,68300,67500,67700,12847448,0.44510385756676557,67700
2022-04-22,67200,67300,66700,67000,11791478,-1.03397341211226,67000
2022-04-25,66500,66700,66300,66300,11016474,-1.0447761194029852,66300
2022-04-26,66400,66700,66100,66100,12946923,-0.301659125188537,66100
2022-04-27,65400,65500,64900,65000,18122084,-1.6641452344931922,65000
2022-04-28,65400,65500,64500,64800,16895527,-0.3076923076923077,64800
2022-04-29,65100,67600,65000,67400,26190390,4.012345679012346,67400
