Date,Open,High,Low,Close,Volume,등락률,Adj Close
2020-12-03,110500,114500,109000,111500,6617912,2.293577981651376,111500
2020-12-04,116000,119500,112500,115000,8258814,3.1390134529147984,115000
2020-12-07,118500,120000,116000,118000,5191354,2.608695652173913,118000
2020-12-08,118000,118000,114000,115000,4536460,-2.5423728813559325,115000
2020-12-09,116000,121000,115000,120500,5490760,4.782608695652174,120500
2020-12-10,117000,118500,115500,116500,8205744,-3.319502074688797,116500
2020-12-11,118000,118000,115000,115500,3944552,-0.8583690987124464,115500
2020-12-14,116000,119000,115500,117000,3066761,1.2987012987012987,117000
2020-12-15,118500,118500,115000,117500,2755902,0.4273504273504274,117500
2020-12-16,119000,119500,117000,117500,2213552,0.0,117500
2020-12-17,118500,119500,117000,119500,3649945,1.702127659574468,119500
2020-12-18,118500,119000,117500,118500,3010798,-0.8368200836820083,118500
2020-12-21,118000,118000,114500,116000,3585805,-2.109704641350211,116000
2020-12-22,115000,115500,112500,112500,4270842,-3.0172413793103448,112500
2020-12-23,113000,116000,112500,116000,3173156,3.111111111111111,116000
2020-12-24,116000,118500,115500,118000,3486636,1.7241379310344827,118000
2020-12-28,119000,119500,115000,115500,4825132,-2.11864406779661,115500
2020-12-29,118000,118500,114000,116000,4208916,0.4329004329004329,116000
2020-12-30,116000,118500,114500,118500,4195192,2.1551724137931036,118500
2021-01-04,124500,128000,120500,126000,7995016,6.329113924050633,126000
2021-01-05,124500,132500,124000,130500,7180224,3.571428571428571,130500
2021-01-06,132500,137000,130000,131000,8525749,0.38314176245210724,131000
2021-01-07,132500,137500,131500,134500,5981299,2.6717557251908395,134500
2021-01-08,136000,138000,132500,138000,8713010,2.6022304832713754,138000
2021-01-11,138000,140000,131000,133000,11154671,-3.6231884057971016,133000
2021-01-12,132000,133500,125500,129000,8700877,-3.007518796992481,129000
2021-01-13,129000,133500,128500,133000,6791044,3.10077519379845,133000
2021-01-14,132500,133000,129000,130500,5380278,-1.8796992481203008,130500
2021-01-15,133000,135000,127000,127500,4838114,-2.2988505747126435,127500
2021-01-18,126000,131000,125000,130000,5927419,1.9607843137254901,130000
2021-01-19,131000,132000,128500,130500,4513315,0.38461538461538464,130500
2021-01-20,134000,135000,130000,130500,4913282,0.0,130500
2021-01-21,131500,133000,130000,131500,3067677,0.7662835249042145,131500
2021-01-22,131500,132000,128500,128500,3927767,-2.2813688212927756,128500
2021-01-25,130000,135000,129500,135000,5061864,5.058365758754864,135000
2021-01-26,134000,134000,128500,129000,6270106,-4.444444444444445,129000
2021-01-27,129500,132000,127500,128500,5068456,-0.3875968992248062,128500
2021-01-28,124000,125500,121500,123000,6270829,-4.280155642023346,123000
2021-01-29,128500,128500,121500,122500,7391307,-0.40650406504065045,122500
2021-02-01,121000,126000,118000,125000,5620305,2.0408163265306123,125000
2021-02-02,128500,132500,127000,130000,4880067,4.0,130000
2021-02-03,131000,131500,128500,130000,3693688,0.0,130000
2021-02-04,127500,128500,124000,125000,4600618,-3.8461538461538463,125000
2021-02-05,126500,128000,124500,127500,3497303,2.0,127500
2021-02-08,127500,128000,125000,125000,2876471,-1.9607843137254901,125000
2021-02-09,127500,130000,125000,125500,5177095,0.4,125500
2021-02-10,125500,127000,124500,126000,4262526,0.398406374501992,126000
2021-02-15,130000,132500,130000,132000,5384526,4.761904761904762,132000
2021-02-16,132500,134000,130500,132500,3218689,0.3787878787878788,132500
2021-02-17,131000,131000,128000,130000,3621178,-1.8867924528301887,130000
2021-02-18,128500,130000,125500,126000,3792425,-3.076923076923077,126000
2021-02-19,129000,133000,128500,133000,6986526,5.555555555555555,133000
2021-02-22,136000,139500,135000,136500,7961516,2.631578947368421,136500
2021-02-23,133500,140000,131500,138500,6400037,1.465201465201465,138500
2021-02-24,137500,143500,134000,136000,9074809,-1.8050541516245486,136000
2021-02-25,141000,149500,140000,148500,9936495,9.191176470588236,148500
2021-02-26,143500,145000,138000,141500,10843268,-4.713804713804714,141500
2021-03-02,149000,150500,141000,144500,9376523,2.1201413427561837,144500
2021-03-03,142500,147000,139500,147000,5827221,1.7301038062283738,147000
2021-03-04,143000,145500,139500,142000,6586562,-3.4013605442176873,142000
2021-03-05,138000,141500,136500,140000,6091444,-1.4084507042253522,140000
2021-03-08,143000,143000,135500,135500,5587787,-3.214285714285714,135500
2021-03-09,134000,137500,130500,136500,7822152,0.7380073800738007,136500
2021-03-10,140500,140500,132500,133000,5614476,-2.564102564102564,133000
2021-03-11,134500,139000,134000,137000,6707671,3.007518796992481,137000
2021-03-12,140500,142500,139500,140000,4548695,2.18978102189781,140000
2021-03-15,141500,142000,136000,136500,4289990,-2.5,136500
2021-03-16,138500,140500,138000,140500,3304561,2.93040293040293,140500
2021-03-17,141000,141000,138500,140000,2588319,-0.3558718861209964,140000
2021-03-18,142500,145000,141000,142000,4426840,1.4285714285714286,142000
2021-03-19,138000,139500,137000,138000,4015627,-2.8169014084507045,138000
2021-03-22,138500,140000,137000,138000,2727719,0.0,138000
2021-03-23,139000,139500,134000,135000,3839090,-2.1739130434782608,135000
2021-03-24,133000,134500,131500,133500,3894080,-1.1111111111111112,133500
2021-03-25,133000,134500,130500,133000,4157799,-0.37453183520599254,133000
2021-03-26,134000,135000,132000,135000,3835443,1.5037593984962405,135000
2021-03-29,135500,135500,131500,132000,3575226,-2.2222222222222223,132000
2021-03-30,133000,135500,132000,134500,3304184,1.893939393939394,134500
2021-03-31,134500,135000,132000,132500,3309680,-1.486988847583643,132500
2021-04-01,138000,140500,136500,140500,5833436,6.037735849056604,140500
2021-04-02,142000,143000,140000,141000,3432245,0.3558718861209964,141000
2021-04-05,142000,144500,141000,143000,2616440,1.4184397163120568,143000
2021-04-06,147000,147000,141500,143000,3753217,0.0,143000
2021-04-07,146000,146000,142500,143500,2424687,0.34965034965034963,143500
2021-04-08,143500,146000,142500,144000,3774932,0.34843205574912894,144000
2021-04-09,144000,145000,139500,140000,3276077,-2.7777777777777777,140000
2021-04-12,140500,140500,136000,137500,3878457,-1.7857142857142856,137500
2021-04-13,136000,140000,135500,139500,2876178,1.4545454545454546,139500
2021-04-14,139000,139000,136500,137000,2777203,-1.7921146953405016,137000
2021-04-15,136000,139000,136000,137500,2291160,0.36496350364963503,137500
2021-04-16,138500,139000,137500,137500,1982877,0.0,137500
2021-04-19,138000,139000,137000,138000,1906782,0.36363636363636365,138000
2021-04-20,136500,138500,136500,138500,2167732,0.36231884057971014,138500
2021-04-21,138000,138000,132000,132500,5120577,-4.332129963898916,132500
2021-04-22,134500,135500,133000,133000,3007457,0.37735849056603776,133000
2021-04-23,130500,132500,128500,132500,4854412,-0.37593984962406013,132500
2021-04-26,132500,132500,130500,131500,2904879,-0.7547169811320755,131500
2021-04-27,133000,136000,132500,135000,3394650,2.6615969581749046,135000
2021-04-28,134500,135000,130000,130000,5596760,-3.7037037037037033,130000
2021-04-29,132000,133000,129000,130000,3738266,0.0,130000
2021-04-30,130000,130500,126500,128000,3955947,-1.5384615384615385,128000
2021-05-03,127500,132500,127000,131500,4085398,2.734375,131500
2021-05-04,130500,132000,129000,132000,2547004,0.38022813688212925,132000
2021-05-06,130000,130500,128000,129000,4211535,-2.272727272727273,129000
2021-05-07,128000,131000,127000,129500,3450323,0.3875968992248062,129500
2021-05-10,131000,131000,128500,130000,3067077,0.3861003861003861,130000
2021-05-11,127000,127500,122000,123000,9882491,-5.384615384615385,123000
2021-05-12,123000,123500,119000,119500,8272196,-2.8455284552845526,119500
2021-05-13,116000,118500,115500,117500,6042025,-1.6736401673640167,117500
2021-05-14,118500,120000,118000,118500,3227201,0.851063829787234,118500
2021-05-17,120000,120000,117000,117500,3110127,-0.8438818565400843,117500
2021-05-18,117500,122000,117500,121000,3470048,2.9787234042553195,121000
2021-05-20,121000,124000,119500,122500,4600751,1.2396694214876034,122500
2021-05-21,124500,125500,121000,122500,4062695,0.0,122500
2021-05-24,122000,122500,119000,119500,3188734,-2.4489795918367347,119500
2021-05-25,121500,123000,120500,123000,3258364,2.928870292887029,123000
2021-05-26,124000,124500,122000,123000,3015522,0.0,123000
2021-05-27,124500,126000,123000,125500,4539067,2.0325203252032518,125500
2021-05-28,126500,126500,124000,125000,2332971,-0.398406374501992,125000
2021-05-31,126000,127000,124000,127000,2448074,1.6,127000
2021-06-01,127000,129000,126000,128500,2819179,1.1811023622047243,128500
2021-06-02,128500,129000,125500,126000,2885654,-1.9455252918287937,126000
2021-06-03,127000,130000,126500,129000,3353993,2.380952380952381,129000
2021-06-04,127500,129000,126500,128500,2555891,-0.3875968992248062,128500
2021-06-07,129500,130000,128000,128500,2562918,0.0,128500
2021-06-08,127000,127500,125000,127500,4194955,-0.7782101167315175,127500
2021-06-09,125500,126000,122500,122500,6087592,-3.9215686274509802,122500
2021-06-10,122500,124000,120500,123000,4533076,0.40816326530612246,123000
2021-06-11,124500,128500,124000,128000,4868608,4.0650406504065035,128000
2021-06-14,127000,127500,125500,127000,2022730,-0.78125,127000
2021-06-15,128500,129500,128000,128500,1975082,1.1811023622047243,128500
2021-06-16,128000,129500,127000,129500,1893752,0.7782101167315175,129500
2021-06-17,127000,128000,126000,126500,2123793,-2.3166023166023164,126500
2021-06-18,127500,127500,124500,124500,2506112,-1.5810276679841897,124500
2021-06-21,121000,123000,120500,122000,3275288,-2.0080321285140563,122000
2021-06-22,122500,123500,122000,122000,2179712,0.0,122000
2021-06-23,122500,124500,122000,124000,2703658,1.639344262295082,124000
2021-06-24,124000,126500,123500,126000,2646407,1.6129032258064515,126000
2021-06-25,128000,129000,127500,128500,2531018,1.984126984126984,128500
2021-06-28,129000,129500,126000,126000,2402730,-1.9455252918287937,126000
2021-06-29,127500,128000,125000,125000,2211572,-0.7936507936507936,125000
2021-06-30,126500,129500,126000,127500,4346027,2.0,127500
2021-07-01,127500,128000,124000,124500,3336174,-2.3529411764705883,124500
2021-07-02,122500,123500,121500,122500,3983921,-1.6064257028112447,122500
2021-07-05,123500,124500,122500,123000,1632551,0.40816326530612246,123000
2021-07-06,124000,126000,123500,125000,2067135,1.6260162601626018,125000
2021-07-07,125000,125500,122500,123500,2229140,-1.2,123500
2021-07-08,123500,123500,121000,121500,3165552,-1.6194331983805668,121500
2021-07-09,120500,120500,118000,119500,4823577,-1.646090534979424,119500
2021-07-12,121000,122000,119500,120000,2477201,0.41841004184100417,120000
2021-07-13,121000,123500,121000,123000,2879072,2.5,123000
2021-07-14,122500,124000,121500,123500,2443087,0.40650406504065045,123500
2021-07-15,123500,124000,122500,123500,1500981,0.0,123500
2021-07-16,122000,122500,120500,121500,2905546,-1.6194331983805668,121500
2021-07-19,119000,120000,118500,119000,2066638,-2.05761316872428,119000
2021-07-20,117500,119500,117500,118500,2070074,-0.42016806722689076,118500
2021-07-21,119500,120000,116500,117000,2864601,-1.2658227848101267,117000
2021-07-22,118000,120000,118000,119500,1919233,2.1367521367521367,119500
2021-07-23,118500,119000,117500,118500,1747651,-0.8368200836820083,118500
2021-07-26,119500,120000,117000,117000,1836657,-1.2658227848101267,117000
2021-07-27,118000,119000,116000,116000,2916330,-0.8547008547008548,116000
2021-07-28,115000,115500,112500,114000,6033084,-1.7241379310344827,114000
2021-07-29,115000,115500,113000,114000,3054699,0.0,114000
2021-07-30,114000,114000,112500,112500,2888566,-1.3157894736842104,112500
2021-08-02,113500,117000,113000,116000,4276730,3.111111111111111,116000
2021-08-03,118000,120500,117000,120000,4396423,3.4482758620689653,120000
2021-08-04,122000,123000,120500,121000,4162635,0.8333333333333334,121000
2021-08-05,121000,121500,118000,120000,3491584,-0.8264462809917356,120000
2021-08-06,119000,119500,117500,118000,2209875,-1.6666666666666667,118000
2021-08-09,117500,118000,116000,116000,2755724,-1.694915254237288,116000
2021-08-10,115000,115500,112000,112500,5420223,-3.0172413793103448,112500
2021-08-11,109000,110000,105000,105500,13715267,-6.222222222222222,105500
2021-08-12,102000,104000,99800,100500,19150647,-4.739336492890995,100500
2021-08-13,99600,101500,98900,101500,11622957,0.9950248756218906,101500
2021-08-17,101000,103500,100500,101500,7851717,0.0,101500
2021-08-18,103000,105500,101500,104000,8047599,2.4630541871921183,104000
2021-08-19,103000,105500,101500,102500,6161038,-1.4423076923076923,102500
2021-08-20,104000,104500,102000,102500,4719139,0.0,102500
2021-08-23,104500,105000,103000,103000,4515699,0.4878048780487805,103000
2021-08-24,104500,105500,104000,105000,4454743,1.9417475728155338,105000
2021-08-25,106000,106000,102500,103500,3194555,-1.4285714285714286,103500
2021-08-26,106000,106500,103500,104000,3694741,0.4830917874396135,104000
2021-08-27,103500,104500,101000,103500,3507782,-0.4807692307692308,103500
2021-08-30,105000,105500,103500,103500,1815758,0.0,103500
2021-08-31,103500,106500,102000,106500,4979276,2.898550724637681,106500
2021-09-01,106000,108000,104500,108000,4736183,1.4084507042253522,108000
2021-09-02,108000,108500,106000,106500,2724565,-1.3888888888888888,106500
2021-09-03,106500,107500,106000,107000,2513486,0.4694835680751174,107000
2021-09-06,106500,107000,105000,106000,1888595,-0.9345794392523363,106000
2021-09-07,105500,106000,104000,104500,2547667,-1.4150943396226416,104500
2021-09-08,104000,107500,103500,106000,2891267,1.4354066985645932,106000
2021-09-09,105000,106000,103000,103000,3233011,-2.8301886792452833,103000
2021-09-10,103500,105500,103000,105000,1999369,1.9417475728155338,105000
2021-09-13,105000,107000,104000,106500,1923344,1.4285714285714286,106500
2021-09-14,107500,108500,106500,107500,2463248,0.9389671361502347,107500
2021-09-15,107500,107500,105500,107500,2933797,0.0,107500
2021-09-16,107000,107500,104000,104000,3602821,-3.255813953488372,104000
2021-09-17,104500,107500,104000,107000,3386517,2.8846153846153846,107000
2021-09-23,105500,107000,105000,105500,2493313,-1.4018691588785046,105500
2021-09-24,106000,106500,104000,104000,2236954,-1.4218009478672986,104000
2021-09-27,104000,105500,103500,104500,1839358,0.4807692307692308,104500
2021-09-28,105000,105500,103000,103500,2951945,-0.9569377990430622,103500
2021-09-29,101000,102000,99700,100000,6353977,-3.3816425120772946,100000
2021-09-30,99900,103500,99600,103000,3910557,3.0,103000
2021-10-01,102000,102500,100000,100000,2681124,-2.912621359223301,100000
2021-10-05,98900,99500,97200,97900,3244145,-2.1,97900
2021-10-06,98400,98700,95800,96500,2816951,-1.4300306435137897,96500
2021-10-07,96300,96800,95000,95700,3834957,-0.8290155440414507,95700
2021-10-08,96200,96300,93500,94000,4098832,-1.7763845350052248,94000
2021-10-12,92400,92900,90800,91500,4728215,-2.6595744680851063,91500
2021-10-13,90900,93500,90500,92000,3045438,0.546448087431694,92000
2021-10-14,92400,94500,92100,93800,2414639,1.956521739130435,93800
2021-10-15,96000,98500,95700,98400,4229748,4.904051172707889,98400
2021-10-18,98300,98300,96700,97100,2111399,-1.321138211382114,97100
2021-10-19,98600,98600,97100,97700,1400175,0.6179196704428425,97700
2021-10-20,98200,98600,97200,97900,2010529,0.2047082906857728,97900
2021-10-21,97300,98300,96100,96300,2152221,-1.634320735444331,96300
2021-10-22,95500,99200,95500,98500,1962833,2.284527518172378,98500
2021-10-25,99500,101500,98300,100000,2950459,1.5228426395939088,100000
2021-10-26,101500,103500,101000,102000,3458645,2.0,102000
2021-10-27,103000,104000,101500,101500,2859255,-0.49019607843137253,101500
2021-10-28,102000,107500,101500,106500,6329703,4.926108374384237,106500
2021-10-29,107000,108500,103000,103000,4007223,-3.286384976525822,103000
2021-11-01,103500,107000,102500,106500,3118661,3.3980582524271843,106500
2021-11-02,107000,108500,106500,107500,2892292,0.9389671361502347,107500
2021-11-03,108500,109000,104500,105500,3116506,-1.8604651162790697,105500
2021-11-04,107000,108000,105500,106000,2059242,0.47393364928909953,106000
2021-11-05,108000,108500,105500,107000,2523345,0.9433962264150944,107000
2021-11-08,107000,108000,104000,107500,2212348,0.46728971962616817,107500
2021-11-09,108000,110000,107500,109000,3440686,1.3953488372093024,109000
2021-11-10,108500,109500,107500,108500,2361295,-0.45871559633027525,108500
2021-11-11,107500,108000,105500,107500,2731498,-0.9216589861751152,107500
2021-11-12,109000,109500,105500,106500,1786165,-0.9302325581395349,106500
2021-11-15,108500,111500,108000,111000,4701568,4.225352112676056,111000
2021-11-16,111000,113000,109000,112000,3767311,0.9009009009009009,112000
2021-11-17,113000,113000,110000,110500,3062491,-1.3392857142857142,110500
2021-11-18,110000,111000,109000,110000,1928891,-0.4524886877828055,110000
2021-11-19,110000,112500,110000,111500,2324668,1.3636363636363635,111500
2021-11-22,116500,121000,116000,119500,9786492,7.174887892376682,119500
2021-11-23,119500,121000,117500,119000,4847270,-0.41841004184100417,119000
2021-11-24,120500,122500,118000,119500,4001111,0.42016806722689076,119500
2021-11-25,120500,121000,117000,117500,3339835,-1.6736401673640167,117500
2021-11-26,116500,118500,113000,115500,4337936,-1.702127659574468,115500
2021-11-29,113000,118500,113000,116000,4412863,0.4329004329004329,116000
2021-11-30,118000,119000,112500,114000,7449608,-1.7241379310344827,114000
2021-12-01,114500,117500,112000,116500,4214135,2.1929824561403506,116500
2021-12-02,115500,120500,115000,120000,6980518,3.004291845493562,120000
2021-12-03,119000,119500,115500,118000,4567843,-1.6666666666666667,118000
2021-12-06,116000,119000,115500,118500,4318893,0.423728813559322,118500
2021-12-07,119000,122500,118000,121500,5112025,2.5316455696202533,121500
2021-12-08,124000,125000,119500,120000,6168137,-1.2345679012345678,120000
2021-12-09,120500,123500,119000,123500,5631833,2.9166666666666665,123500
2021-12-10,120500,121500,119500,120500,2512642,-2.42914979757085,120500
2021-12-13,121000,124000,121000,121500,3329176,0.8298755186721992,121500
2021-12-14,120500,123000,120000,121000,2201003,-0.411522633744856,121000
2021-12-15,120000,123500,120000,123500,2681332,2.066115702479339,123500
2021-12-16,125000,125500,122500,124000,3869086,0.4048582995951417,124000
2021-12-17,120500,123000,120500,122000,3850444,-1.6129032258064515,122000
2021-12-20,121500,123500,120500,120500,2846815,-1.2295081967213115,120500
2021-12-21,124000,124500,122500,124500,3678590,3.319502074688797,124500
2021-12-22,127500,128500,126000,127000,3817689,2.0080321285140563,127000
2021-12-23,129000,129000,126500,127500,2398358,0.39370078740157477,127500
2021-12-24,129000,130000,128000,128000,2462683,0.39215686274509803,128000
2021-12-27,128500,129000,126000,126000,2684135,-1.5625,126000
2021-12-28,126500,128000,124500,127500,4086063,1.1904761904761905,127500
2021-12-29,127500,128500,125500,127000,3832154,-0.39215686274509803,127000
2021-12-30,131000,133500,130000,131000,5172987,3.149606299212598,131000
2022-01-03,132000,132500,128000,128500,3782213,-1.9083969465648856,128500
2022-01-04,129500,130000,127500,128500,3622369,0.0,128500
2022-01-05,129000,129000,121500,125500,7414954,-2.3346303501945527,125500
2022-01-06,123500,127000,123000,125000,3725569,-0.398406374501992,125000
2022-01-07,127000,129000,126500,127000,3270119,1.6,127000
2022-01-10,126500,127000,123000,124500,3449197,-1.968503937007874,124500
2022-01-11,125500,128500,124500,128000,3958787,2.8112449799196786,128000
2022-01-12,129500,130000,126500,128500,3552174,0.390625,128500
2022-01-13,128500,130000,128000,129500,4155984,0.7782101167315175,129500
2022-01-14,128500,129000,126000,128500,3769648,-0.7722007722007722,128500
2022-01-17,127500,128000,124500,127000,3730393,-1.1673151750972763,127000
2022-01-18,126500,127500,125000,126500,3607850,-0.39370078740157477,126500
2022-01-19,123500,128500,123500,127000,4094609,0.3952569169960474,127000
2022-01-20,126000,126500,123500,125000,5441986,-1.574803149606299,125000
2022-01-21,121500,122500,118000,119000,6465040,-4.8,119000
2022-01-24,116500,120500,116500,119000,4883822,0.0,119000
2022-01-25,118000,120000,116500,118000,5702595,-0.8403361344537815,118000
2022-01-26,119000,119500,117500,117500,3416240,-0.423728813559322,117500
2022-01-27,119500,119500,111000,113500,6679404,-3.404255319148936,113500
2022-01-28,115000,121500,114500,120500,4776510,6.167400881057269,120500
2022-02-03,124500,127000,124000,124000,5171178,2.904564315352697,124000
2022-02-04,125500,127000,124000,124500,3037097,0.4032258064516129,124500
2022-02-07,123000,123500,119500,123000,4804261,-1.2048192771084338,123000
2022-02-08,124500,126000,123500,125000,4054097,1.6260162601626018,125000
2022-02-09,127000,128000,124500,126000,4339337,0.8,126000
2022-02-10,129000,131000,127000,129500,7269729,2.7777777777777777,129500
2022-02-11,130500,132500,130000,132000,6057207,1.9305019305019304,132000
2022-02-14,130000,132500,129500,132500,4962205,0.3787878787878788,132500
2022-02-15,131500,132000,127000,127000,5097120,-4.150943396226415,127000
2022-02-16,131000,132500,130000,130500,3499809,2.7559055118110236,130500
2022-02-17,130500,134000,130000,133000,5433402,1.9157088122605364,133000
2022-02-18,131500,133000,129500,131500,3108887,-1.1278195488721803,131500
2022-02-21,129000,130500,127000,130000,4048108,-1.1406844106463878,130000
2022-02-22,127000,129500,126000,128500,3179806,-1.153846153846154,128500
2022-02-23,130000,130500,127000,128500,2752112,0.0,128500
2022-02-24,125500,126000,122000,122500,5748069,-4.669260700389105,122500
2022-02-25,125500,126000,122500,123000,3309625,0.40816326530612246,123000
2022-02-28,123000,123500,121000,123500,3224264,0.40650406504065045,123500
2022-03-02,124500,126500,123000,125000,2903340,1.214574898785425,125000
2022-03-03,128000,129500,127000,129000,3088097,3.2,129000
2022-03-04,127500,128000,124000,124500,3249773,-3.488372093023256,124500
2022-03-07,119000,121000,119000,119500,5203286,-4.016064257028113,119500
2022-03-08,117000,119500,116500,118000,3619045,-1.2552301255230125,118000
2022-03-10,121000,121500,118500,120000,3912683,1.694915254237288,120000
2022-03-11,118500,119000,115500,117000,3087532,-2.5,117000
2022-03-14,115500,117000,114500,116000,3172353,-0.8547008547008548,116000
2022-03-15,114500,115500,112000,112500,3578256,-3.0172413793103448,112500
2022-03-16,115000,117000,114000,116500,3739977,3.5555555555555554,116500
2022-03-17,121000,124500,121000,124000,7219813,6.437768240343347,124000
2022-03-18,124000,125000,121000,124000,4493159,0.0,124000
2022-03-21,124000,124500,121000,122000,3433809,-1.6129032258064515,122000
2022-03-22,121000,124000,121000,123500,2246439,1.2295081967213115,123500
2022-03-23,124000,124500,122000,123500,4085633,0.0,123500
2022-03-24,121000,122000,119500,120500,4215272,-2.42914979757085,120500
2022-03-25,122000,123000,118000,118000,5514940,-2.0746887966804977,118000
2022-03-28,117500,119500,116500,118000,3234792,0.0,118000
2022-03-29,119500,120500,118500,120000,3375247,1.694915254237288,120000
2022-03-30,123000,123000,120500,121000,3436282,0.8333333333333334,121000
2022-03-31,119500,120000,117500,118000,4558063,-2.479338842975207,118000
2022-04-01,117000,117500,116000,116000,3851558,-1.694915254237288,116000
2022-04-04,115000,117500,114500,117000,2470792,0.8620689655172413,117000
2022-04-05,117500,118000,116000,116500,2101474,-0.4273504273504274,116500
2022-04-06,114500,115500,113000,113000,4541938,-3.004291845493562,113000
2022-04-07,111500,114500,110500,113500,5027865,0.4424778761061947,113500
2022-04-08,113000,114000,110500,112000,4268316,-1.3215859030837005,112000
2022-04-11,111000,113000,110500,111500,2390786,-0.4464285714285714,111500
2022-04-12,110500,113000,110500,111000,2738163,-0.4484304932735426,111000
2022-04-13,112000,113000,111000,113000,2484490,1.8018018018018018,113000
2022-04-14,113000,113000,110000,110000,4715700,-2.6548672566371683,110000
2022-04-15,108000,108500,107000,108000,3694012,-1.8181818181818181,108000
2022-04-18,107000,109500,106500,109000,2670439,0.9259259259259258,109000
2022-04-19,110000,112500,109500,112500,3021192,3.211009174311927,112500
2022-04-20,112500,113000,111000,112500,2905007,0.0,112500
2022-04-21,112500,115000,112500,113000,3199858,0.4444444444444444,113000
2022-04-22,110500,112000,110500,110500,2360834,-2.2123893805309733,110500
2022-04-25,109000,109500,108000,108000,2282343,-2.262443438914027,108000
2022-04-26,109500,111000,108000,111000,2969516,2.7777777777777777,111000
2022-04-27,108000,109500,107500,108500,3261290,-2.2522522522522523,108500
2022-04-28,109500,110000,108000,109500,2804966,0.9216589861751152,109500
2022-04-29,110000,112500,109500,112500,3752415,2.73972602739726,112500
2022-05-02,110000,111500,110000,110500,2175384,-1.7777777777777777,110500
2022-05-03,111000,112000,109500,110000,2676115,-0.4524886877828055,110000
2022-05-04,110500,111000,108500,109500,2491890,-0.45454545454545453,109500
2022-05-06,108000,108500,106500,107500,2566813,-1.82648401826484,107500
